id,uuid,status,replica_uuid,persona_uuid,context_override,owner_id,webhook_url,is_deleted,created_at,updated_at
1380487,c336ae6a4d48,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-01 9:05:35,2025-06-01 9:08:45
808050,c5e3432adb91,ended,r4c41453d2,p4367f586f79,,5514,,FALSE,2025-03-21 3:30:50,2025-03-21 3:31:25
1504916,c777680398d90473,ended,r1f34871f3b8,p259c278f85a,,56720,,FALSE,2025-06-11 17:00:47,2025-06-11 17:01:46
709273,c94412f1b814,ended,r480d254890a,pd946810bbe6,,5514,,FALSE,2025-03-09 9:22:54,2025-03-09 9:23:29
1238856,cab7b637c373,ended,ra066ab28864,,,61694,,FALSE,2025-05-13 19:17:57,2025-05-13 19:24:54
1720026,c61a18eb0ada940a,ended,r18e9aebdc33,p2e707a8a64d,,89507,,FALSE,2025-07-16 21:43:27,2025-07-16 21:45:34
1594009,cd8d6d9e2a3794c9,ended,r79e1c033f,p09cd80bae3b,,5514,,FALSE,2025-06-26 6:04:59,2025-06-26 6:06:27
822061,c6940f4f497b,ended,rb17cf590e15,p0f105b5b82e,,1,,FALSE,2025-03-23 2:17:53,2025-03-23 2:19:31
1860984,c7effc87a7c8a401,ended,rb17cf590e15,p9ec3e945c3f,,5514,,FALSE,2025-08-08 7:09:33,2025-08-08 7:10:18
1631363,cb0e456ba7925477,ended,rb17cf590e15,,,81405,,FALSE,2025-07-01 14:36:30,2025-07-01 14:43:33
1788141,c55812f8e0a68414,ended,r9c55f9312fb,pb9d37af1a96,,94674,,FALSE,2025-07-28 16:10:06,2025-07-28 16:13:21
356827,c7e12bbd5a1e,ended,r79e1c033f,p8b6bec19b77,,14053,,FALSE,2025-01-02 16:43:46,2025-01-02 16:48:50
1870239,c9042a1d5919045b,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-08-09 23:39:17,2025-08-09 23:39:48
1921231,c39e5f1869010471,ended,r9d30b0e55ac,p4cdc13e6a32,,93661,,FALSE,2025-08-18 19:18:35,2025-08-18 19:19:01
1822261,c548f4f068e8f480,ended,r480d254890a,pfb00aefa213,,5514,,FALSE,2025-08-02 7:51:51,2025-08-02 7:52:25
1548105,ce9a775bdd172450,ended,rb17cf590e15,pe5260ac49f5,,73579,,FALSE,2025-06-18 13:01:15,2025-06-18 13:10:13
715401,cfe2ec544d30,ended,rb17cf590e15,p0f105b5b82e,,1,,FALSE,2025-03-10 6:37:50,2025-03-10 6:38:33
2062869,c139051f98d0a4ff,ended,rb17cf590e15,p9ec3e945c3f,,5514,,FALSE,2025-09-09 16:05:41,2025-09-09 16:06:19
1182514,c191b6aa050f,ended,r89d84ea6160,p588d9a15d42,,63461,,FALSE,2025-05-04 0:48:42,2025-05-04 0:52:40
1371839,c5be839c59b4,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-05-31 19:00:53,2025-05-31 19:03:44
1644959,cb3b71be2fafe4c2,ended,rb17cf590e15,,,86580,,FALSE,2025-07-03 11:57:33,2025-07-03 12:02:38
1596794,ca0236e01b43e43c,ended,rc2146c13e81,pd7f186d329c,,81747,,TRUE,2025-06-26 14:48:43,2025-06-26 15:19:57
1374030,c44b7bf450fb,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-01 1:50:15,2025-06-01 1:55:20
1705189,c87ab1253630e4a4,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-07-14 22:11:41,2025-07-14 22:12:07
1589637,c9c5fe795ad44497,ended,rf4703150052,pd714486fe6f,,79380,,FALSE,2025-06-25 13:47:09,2025-06-25 13:47:45
543781,c51a1f34f5ef,ended,r79e1c033f,p9a95912,,1,,FALSE,2025-02-12 18:11:45,2025-02-12 18:13:29
1232640,ce27a40e41a2,ended,r4c41453d2,pfe0e453d590,,5514,,FALSE,2025-05-13 1:35:45,2025-05-13 1:36:20
889466,c876da4eb7dc,ended,r3b3c4f911,pef5766c3460,,34351,,FALSE,2025-03-28 15:49:01,2025-03-28 15:51:46
965517,cbd5e0765830,ended,ra54d1d861,p7fb0be3,,52004,,FALSE,2025-04-07 4:52:39,2025-04-07 4:55:46
1576746,cb42982e5d5dd496,ended,re8e740a42,pipecat-stream,,80501,,FALSE,2025-06-23 15:10:39,2025-06-23 15:14:06
1868236,c7838b63af0a74fc,ended,r9d30b0e55ac,pdced222244b,,537,,FALSE,2025-08-09 10:47:03,2025-08-09 10:52:11
1566976,ce280db44ca0d4b1,ended,r92debe21318,pipecat0,,70252,,FALSE,2025-06-21 8:32:50,2025-06-21 8:34:13
1204649,c823c0f7e24e,ended,rb87cceb2d9f,p3d6b7723ac4,,33134,,FALSE,2025-05-07 15:22:33,2025-05-07 15:24:12
827668,c2cf3db32330,ended,r94e339fddf4,pcdb06137b35,,31355,,FALSE,2025-03-24 5:12:33,2025-03-24 5:13:05
1059715,c3cab76c3d1a,ended,rb17cf590e15,p80fc3e1b30f,,55104,,TRUE,2025-04-14 22:56:37,2025-04-15 14:53:08
2042521,cce5660a8bac54d1,ended,rdc96ac37313,pe0283e7d8f7,,69207,,FALSE,2025-09-06 6:04:17,2025-09-06 6:05:08
2051217,c48e41f657f8d480,ended,r3a47ce45e68,p094aa01401a,,90252,,FALSE,2025-09-08 7:41:42,2025-09-08 7:44:50
846581,cfbc3f177672,ended,rb17cf590e15,p0f105b5b82e,,1,,FALSE,2025-03-26 5:36:14,2025-03-26 5:37:22
1913571,c4ef2c2edd29a4c4,ended,rf4703150052,p8d87280a678,,98415,,FALSE,2025-08-17 12:50:28,2025-08-17 12:52:21
1071108,c4c1f457447c,ended,r0205365a934,pa5a16c6ea6f,,40858,,FALSE,2025-04-16 8:17:51,2025-04-16 8:18:26
1661506,c7d16be75f0644ed,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-07-07 15:08:20,2025-07-07 15:10:43
695132,cc326916536d,ended,rb17cf590e15,p0f105b5b82e,,1,,FALSE,2025-03-07 16:29:11,2025-03-07 16:29:16
1399469,cec683ab999d,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-02 7:12:33,2025-06-02 7:17:39
1182669,c44dd8fc34c6,ended,r27d33821d8b,p0f105b5b82e,,1,,FALSE,2025-05-04 2:00:44,2025-05-04 2:01:21
1265473,cf59600c3c42,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-05-17 17:15:44,2025-05-17 17:17:05
1380556,ca212b274a9b,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-06-01 9:09:41,2025-06-01 9:14:23
1931936,cc9b8dd32f201406,ended,rf4703150052,p0f105b5b82e,,99006,,FALSE,2025-08-20 6:39:44,2025-08-20 6:40:07
1688492,c382eee5761f7443,ended,r480d254890a,pba7b46853f1,,5514,,FALSE,2025-07-11 14:26:09,2025-07-11 14:26:43
1384192,c5b63efb37da,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-01 13:08:29,2025-06-01 13:13:34
1859777,c50183aefe468429,ended,r6ae5b6efc9d,p48fdf065d6b,,97086,,FALSE,2025-08-08 2:22:44,2025-08-08 2:25:54
1866507,cff7bf502b2e647e,ended,r480d254890a,pb0157fdd954,,5514,,FALSE,2025-08-08 21:38:26,2025-08-08 21:39:00
1455173,cf66cc7db3bf140a,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-05 0:06:53,2025-06-05 0:07:15
1893543,c74b936429296487,ended,rca8a38779a8,p8eed9539bbf,,50262,,FALSE,2025-08-13 16:54:52,2025-08-13 16:58:55
1327889,c99079e39c39,ended,r43b10cce517,p53d8bba6d11,,69162,,FALSE,2025-05-29 2:11:34,2025-05-29 2:16:41
1341471,ca276b60923d,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-05-30 8:42:38,2025-05-30 8:47:45
1745557,c6ba916261d3d437,ended,rf25acd9e3f5,paf3e7ae3a0d,,43808,,FALSE,2025-07-21 11:38:34,2025-07-21 11:44:27
2038044,cd8db68435dcb44c,ended,rc2146c13e81,pdced222244b,,90212,,FALSE,2025-09-05 15:32:33,2025-09-05 15:35:18
819720,cc1444d43a5c,ended,r480d254890a,p224b32e176c,,5514,,FALSE,2025-03-22 16:49:27,2025-03-22 16:50:02
1497127,c803907c4363d4d3,ended,rc2146c13e81,p15a60ad9093,,75791,,FALSE,2025-06-10 18:35:27,2025-06-10 18:35:50
1556283,cd60598cf5ef1476,ended,ref226fe7e,pcc2d78211da,,76417,,FALSE,2025-06-19 14:41:28,2025-06-19 14:42:59
1797454,cc9e55b5c215a4d1,ended,r70c81a0519b,p9f8607aa041,,50732,,FALSE,2025-07-29 19:51:13,2025-07-29 20:06:21
1903253,ca72bbf74c89243a,ended,rf4703150052,p71c8411e96d,,3970,,FALSE,2025-08-15 0:58:10,2025-08-15 1:01:41
1358940,c74d4b103dee,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-05-31 3:17:08,2025-05-31 3:19:38
1583312,cb6a74ffd95f6490,ended,r6e6577dc835,p90d06afe018,,39935,,FALSE,2025-06-24 16:49:01,2025-06-24 16:49:42
1387529,c27b9dd57a46,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-01 16:35:57,2025-06-01 16:38:11
1367364,c32fbe8fdc94,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-05-31 13:43:25,2025-05-31 13:46:41
1865859,c70e72d1b9b2e467,ended,r934c980b4,p8345960543d,,39465,,FALSE,2025-08-08 19:36:15,2025-08-08 19:36:29
1648609,c3d6aa9cddd27400,ended,r5b3265ee1,pipecat-stream,,86759,,FALSE,2025-07-04 4:21:42,2025-07-04 4:26:50
1442142,c470526e88f1a4a2,ended,ra022fab726f,p59decffbc76,,13316,,FALSE,2025-06-04 5:47:01,2025-06-04 5:49:39
1865358,cf5214268fa3547d,ended,r92debe21318,pe973e549369,,33807,,FALSE,2025-08-08 18:31:57,2025-08-08 18:32:17
1305940,cdfe105bd177,ended,r480d254890a,pb8c11479396,,5514,,FALSE,2025-05-25 19:51:42,2025-05-25 19:52:18
1580161,cabde6542aacc42e,ended,r79e1c033f,p863a86048f9,,80748,,FALSE,2025-06-24 5:40:45,2025-06-24 5:44:40
1918390,c91b791099418456,ended,rb17cf590e15,p9ec3e945c3f,,5514,,FALSE,2025-08-18 12:05:26,2025-08-18 12:06:05
834879,c9b667eada56,ended,rb17cf590e15,p0f105b5b82e,,1,,FALSE,2025-03-25 0:13:22,2025-03-25 0:15:31
1206211,c961d409886a,ended,r9244a899ae0,p9b76c0ec12d,,49893,,FALSE,2025-05-07 19:38:18,2025-05-07 19:38:18
1698090,c4c9739a335fd407,ended,r62baeccd777,p8fef1230e3b,,87014,,FALSE,2025-07-14 1:30:12,2025-07-14 1:31:25
1954233,cf0ce84bb6dfb4b9,ended,rb17cf590e15,p9ec3e945c3f,,5514,,FALSE,2025-08-23 13:09:35,2025-08-23 13:10:14
1276521,c474f419221b,ended,r480d254890a,p848462052da,,5514,,FALSE,2025-05-20 4:53:28,2025-05-20 4:54:06
960049,c03c75ba46a5,ended,r4c41453d2,pff17c9981ff,,5514,,FALSE,2025-04-06 9:53:03,2025-04-06 9:53:39
2000369,c3dfcf1b26414415,ended,rb67667672ad,p2c8c8733f4d,,75718,,FALSE,2025-08-31 9:08:49,2025-08-31 9:09:36
1177959,c2928b241b2a,ended,r241b82caa6d,p2dd597dacbf,,39935,,FALSE,2025-05-02 20:54:11,2025-05-02 20:54:24
1804635,cd5d01d90954d4cc,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-07-30 16:59:46,2025-07-30 17:00:18
1730271,c020749359dff43b,ended,r123262072b5,p331bb3e15f4,,79018,,FALSE,2025-07-18 9:13:12,2025-07-18 9:14:18
581266,c8cc8f0942e7,ended,reb62cf04414,p0b11fff3f95,,34453,,FALSE,2025-02-20 2:01:21,2025-02-20 2:02:02
365057,c6c7760659b2,ended,r79e1c033f,p4a782e8bd10,,28802,,FALSE,2025-01-03 23:51:25,2025-01-03 23:56:28
1167539,ca99e50eadca,ended,ra022fab726f,p59decffbc76,,13316,,FALSE,2025-05-01 4:12:15,2025-05-01 4:12:34
1770391,c05fbaee8200d409,ended,r4d9b2288937,pc102aa27737,,33807,,FALSE,2025-07-24 16:48:04,2025-07-24 16:49:16
529532,c2725ba92a75,ended,rf18bc31fa1d,pcaa2be94acd,,38162,,FALSE,2025-02-09 17:24:26,2025-02-09 17:25:14
1142522,cef90114ff77,ended,r27d33821d8b,p0f105b5b82e,,1,,FALSE,2025-04-27 2:09:39,2025-04-27 2:14:45
1999411,c9ac1c93d4da4467,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-08-30 23:57:55,2025-08-31 0:02:35
1200807,cf9eec8a088b,ended,rceca094ca30,pbc11331,,12270,,FALSE,2025-05-07 3:53:50,2025-05-07 4:00:16
1335521,c4ef1e5ecc7e,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-05-30 1:42:40,2025-05-30 1:47:46
562222,ca11e2c04c42,ended,ra32c0504006,p8352baf4a51,,11145,,FALSE,2025-02-16 13:10:18,2025-02-16 13:13:22
687577,cfa1379197a8,ended,rb17cf590e15,p0f105b5b82e,,1,,FALSE,2025-03-07 0:23:56,2025-03-07 0:24:48
1658494,cff839874caf4476,ended,rc2146c13e81,p442c6b39298,,67755,,FALSE,2025-07-07 5:00:50,2025-07-07 5:04:43
893104,c8abedf53a2e,ended,r31bc5bd5f92,,,50720,,TRUE,2025-03-28 18:52:43,2025-03-28 18:54:15
685234,c58a36abda2b,ended,rb17cf590e15,p0f105b5b82e,,1,,FALSE,2025-03-06 19:53:24,2025-03-06 19:58:28
1380254,c8cdfa7df609,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-01 8:50:55,2025-06-01 8:52:05
1942323,c1c0b6cd4dffa48d,ended,rf4703150052,p952a19bc308,,39444,,FALSE,2025-08-21 13:19:02,2025-08-21 13:21:05
1293040,c351f485cee4,ended,r0e341823b41,p9bc1a63dadd,,41885,,FALSE,2025-05-22 18:29:22,2025-05-22 18:30:33
1906391,c92614e272f67498,ended,r6ae5b6efc9d,p62a1be40a19,,78582,,FALSE,2025-08-15 14:59:41,2025-08-15 15:01:28
1774756,c35cef9d6558145b,ended,r480d254890a,pe501dc0bd47,,5514,,FALSE,2025-07-25 11:06:29,2025-07-25 11:07:03
1800901,c2011ec3ea265436,ended,r4c41453d2,p03c2a66d65b,,5514,,FALSE,2025-07-30 8:31:49,2025-07-30 8:32:22
1290668,cb6692b4b1e2,ended,rc2146c13e81,pdced222244b,,5815,,FALSE,2025-05-22 11:29:45,2025-05-22 11:32:42
1467731,cfb87945ac36a42a,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-06 13:18:01,2025-06-06 13:20:25
407053,cc105b02d4a1,ended,rcefb7292e,p9a95912,,5514,,FALSE,2025-01-10 1:06:03,2025-01-10 1:11:53
1663064,c66698a738fa545e,ended,r33324f9a3df,p7ca60fde536,,40858,,FALSE,2025-07-07 19:54:07,2025-07-07 19:59:13
1565051,c2c2f16486ef8455,ended,r79e1c033f,p09cd80bae3b,,2769,,FALSE,2025-06-20 21:01:13,2025-06-20 21:01:33
498854,cd7d726791eb,ended,r79e1c033f,p4f4aa6c2662,,5514,,FALSE,2025-02-02 5:49:15,2025-02-02 5:49:41
1292707,c0dc99f417b0,ended,r4c41453d2,pb5047731cc1,,5514,,FALSE,2025-05-22 17:10:43,2025-05-22 17:11:22
925016,c0f040234cdf,ended,ra54d1d861,p1038dd51d00,,33807,,FALSE,2025-04-01 21:10:36,2025-04-01 21:11:01
1208547,c2b0a0dc6cfd,ended,rceca094ca30,pbc11331,,12270,,FALSE,2025-05-08 5:03:52,2025-05-08 5:03:55
1578615,c577f1180ef7f4a2,ended,r8854431bf51,pc9cb547c05e,,47197,,FALSE,2025-06-23 21:42:36,2025-06-23 21:42:57
1636738,c977f48a5c8944df,ended,rca8a38779a8,pa0bc5cf4ad0,,86169,,FALSE,2025-07-02 9:21:11,2025-07-02 9:26:17
1594580,cfe0ebeb7de10429,ended,r9d30b0e55ac,pd96486cfe1d,,72241,,TRUE,2025-06-26 8:22:40,2025-06-26 8:23:26
1911966,cf104e5bfa769422,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-08-16 22:17:24,2025-08-16 22:18:19
1933046,c76117cbbe0784b9,ended,ra066ab28864,p2fbd605,,30367,,FALSE,2025-08-20 10:36:17,2025-08-20 10:38:35
1989584,c5f80a84d6bc94d7,ended,rca8a38779a8,pf766f272373,,99314,,FALSE,2025-08-28 20:48:49,2025-08-28 20:49:04
1097956,cf380feace68,ended,r480d254890a,p7f623f1dba2,,5514,,FALSE,2025-04-20 19:52:51,2025-04-20 19:53:26
1829593,ccf08ab4ccbe448c,ended,r4c41453d2,ped803894d59,,5514,,FALSE,2025-08-04 9:32:55,2025-08-04 9:33:29
1911296,c1aba482271f140b,ended,r4c41453d2,p1d499e7eb91,,5514,,FALSE,2025-08-16 17:28:07,2025-08-16 17:28:40
1222500,c3b788f17b16,ended,raf5f7374d1f,p5de81860bae,,63194,,FALSE,2025-05-10 14:47:20,2025-05-10 14:47:40
742052,ceff865f0f33,ended,r480d254890a,p381b7fc61a5,,5514,,FALSE,2025-03-12 19:22:10,2025-03-12 19:22:44
1499628,c7882d44646894bb,ended,ra066ab28864,p7d51c04e1a0,,65321,,FALSE,2025-06-11 2:39:00,2025-06-11 2:41:18
1529378,c68a079b7897b40b,ended,r393c989e2,p4e89706d4f9,,67755,,FALSE,2025-06-15 18:43:06,2025-06-15 18:44:13
786520,ca478f3b38cc,ended,rb17cf590e15,,,45422,,FALSE,2025-03-18 19:31:11,2025-03-18 19:32:37
648279,c93280401729,ended,r3568252b296,p88964a7,,42382,,FALSE,2025-03-01 11:45:21,2025-03-01 11:45:40
1862957,c311faf9588d74cd,ended,r9490b65c724,pe40e7c534cc,,29191,,FALSE,2025-08-08 13:30:08,2025-08-08 13:34:13
1093175,cc5125718ea0,ended,r4c41453d2,pf21ce5a3a34,,5514,,FALSE,2025-04-19 16:43:03,2025-04-19 16:43:38
1387232,c3e88e54c6e7,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-01 16:16:08,2025-06-01 16:16:37
1663831,c1a870ad66f0443f,ended,r4c41453d2,p32960f43125,,5514,,FALSE,2025-07-07 22:08:01,2025-07-07 22:08:35
1695129,c22c6076bb7b041f,ended,rb17cf590e15,p40ce966fd74,,83150,,FALSE,2025-07-13 6:30:37,2025-07-13 6:35:42
1201736,c3f5cc03814c,ended,rceca094ca30,ped1606e74ae,,12270,,FALSE,2025-05-07 7:28:15,2025-05-07 7:28:18
1377559,c35ad84d5109,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-01 6:00:38,2025-06-01 6:01:06
1181004,cffdba0def2d,ended,r0b262e2065e,p143f5412c5f,,28126,,FALSE,2025-05-03 16:30:56,2025-05-03 16:31:29
1219316,c2812b3a04ef,ended,r3fbe3834a3e,p22589310145,,65243,,FALSE,2025-05-09 17:20:34,2025-05-09 17:20:46
1431961,ca82fc215d57,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-03 16:27:59,2025-06-03 16:33:05
841253,caee28b5627c,ended,rb17cf590e15,p18c090fa4ae,,41885,,FALSE,2025-03-25 16:13:11,2025-03-25 16:16:30
1655958,ce06b3c7924234ed,ended,r480d254890a,p2dc7fc5d1da,,5514,,FALSE,2025-07-06 7:24:45,2025-07-06 7:25:18
1974324,cfc1359b27b234d1,ended,rf76e66d3a3e,pe99723e22f8,,29191,,FALSE,2025-08-26 19:44:44,2025-08-26 19:44:52
844857,ca96d09a8f6a,ended,rbb0f535dd,pcabf8c842bb,,47681,,FALSE,2025-03-26 0:33:48,2025-03-26 0:38:54
701203,c762f9f30cc2,ended,rb4d0cdfd9a6,p52676880672,,41656,,FALSE,2025-03-08 8:11:59,2025-03-08 8:12:24
1888222,cb3e6b3128ba64da,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-08-12 23:48:58,2025-08-12 23:53:52
868964,cb430516dadb,ended,r480d254890a,pae0a7dc65d2,,5514,,FALSE,2025-03-27 20:06:52,2025-03-27 20:07:27
703434,c4f6061621d8,ended,rb17cf590e15,p0f105b5b82e,,1,,FALSE,2025-03-08 12:47:40,2025-03-08 12:49:27
1155742,cf62daef8d4a,ended,ra022fab726f,p59decffbc76,,13316,,FALSE,2025-04-29 9:26:30,2025-04-29 9:26:40
1386794,c325ce184356,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-01 15:49:07,2025-06-01 15:51:32
1845405,c5e44e6f1ae08436,ended,rf4703150052,p48fdf065d6b,,96719,,FALSE,2025-08-06 11:39:34,2025-08-06 12:20:07
1973861,c60ec258b7cdb4a6,ended,rdc96ac37313,p722f201c20b,,69207,,FALSE,2025-08-26 18:33:31,2025-08-26 18:34:02
1571199,ca9b281430a5c40f,ended,rd3ba0f30551,p9b03f72756b,,75204,,FALSE,2025-06-22 11:36:30,2025-06-22 11:37:15
982002,c706ff385bf7,ended,r4c41453d2,p7752bcd92d0,,5514,,FALSE,2025-04-07 21:28:42,2025-04-07 21:29:18
1057193,c8e048456d0d,ended,r3fbe3834a3e,p3bb4745d4f9,,56689,,TRUE,2025-04-14 16:34:32,2025-04-14 16:50:47
1809075,cb5e610ab0725482,ended,r480d254890a,pff850cdf291,,5514,,FALSE,2025-07-31 9:10:22,2025-07-31 9:10:55
1952732,cf04eac50f24542b,ended,r480d254890a,p4f07cf4f6f7,,5514,,FALSE,2025-08-23 1:34:24,2025-08-23 1:34:57
2012105,c7e34f63d348443c,ended,r5981131a2d5,p743cc08eda5,,29191,,FALSE,2025-09-02 14:29:11,2025-09-02 14:29:43
1149454,cc56e2616ceb,ended,r4317e64d25a,p6cc0d55af22,,55492,,FALSE,2025-04-28 11:59:31,2025-04-28 11:59:55
1694022,cad1097bc4cb7484,ended,r6ca16dbe104,p6106e1b6627,,89032,,TRUE,2025-07-12 19:52:11,2025-07-12 19:54:18
658091,c2d6ccaacbed,ended,r79e1c033f,p475160f0c67,,42868,,FALSE,2025-03-03 9:13:36,2025-03-03 9:16:40
1446649,c6017d2fecb8e4e6,ended,r0c4e5e57f79,p30d54a2fdbc,,19559,,FALSE,2025-06-04 10:16:08,2025-06-04 10:51:02
1738404,c8b75a76dc2b4471,ended,r9d30b0e55ac,pipecat-stream,,58448,,FALSE,2025-07-19 11:12:07,2025-07-19 11:12:38
1842234,caac1739899de41d,ended,rca8a38779a8,p2aa9867123e,,96540,,FALSE,2025-08-06 2:14:37,2025-08-06 2:17:58
1283366,c254d5766a95,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-05-21 8:00:53,2025-05-21 8:01:16
1043833,c44e02d79766,ended,r4c41453d2,p89ec1b1ac3b,,5514,,FALSE,2025-04-12 18:43:28,2025-04-12 18:44:03
2033801,cb4a9bf43a6dc4c1,ended,r4d9b2288937,p7fb0be3,,100298,,FALSE,2025-09-05 0:56:13,2025-09-05 0:56:38
1521243,ca854af616edd460,ended,r4dff1225bcb,p5a7c75592d0,,41885,,FALSE,2025-06-13 21:31:54,2025-06-13 21:35:10
1291556,c405e53b3ca6,ended,r6ae5b6efc9d,pe7805bf7402,,62096,,FALSE,2025-05-22 14:09:58,2025-05-22 14:12:00
777815,c61e8cfd1948,ended,r52da2535a,p1aa915a4e2b,,47197,,TRUE,2025-03-17 20:53:11,2025-03-18 4:12:47
1912932,ceed9cbb8913e4ef,ended,r480d254890a,p80f520a4e61,,5514,,FALSE,2025-08-17 7:36:35,2025-08-17 7:37:08
636239,cdb4e15e646f,ended,r79e1c033f,p9a95912,,1,,FALSE,2025-02-27 13:47:30,2025-02-27 13:49:56
1582345,cfb5ed2ca41c0444,ended,rb0bcf50767b,pfd15143b7d0,,64661,,FALSE,2025-06-24 14:07:10,2025-06-24 14:10:21
1807776,c02a42160f705420,ended,r9602e00bd30,pipecat-stream,,49204,,FALSE,2025-07-31 3:52:49,2025-07-31 4:00:32
1558264,c7460e540984f4fb,ended,rb17cf590e15,pb0885844d02,,78786,,FALSE,2025-06-19 19:54:53,2025-06-19 19:55:01
746234,cf2f23548fe2,ended,r3fbe3834a3e,p3bb4745d4f9,,13316,,FALSE,2025-03-13 8:12:56,2025-03-13 8:13:15
1793135,c64ff327dd18545e,ended,r62baeccd777,p48fdf065d6b,,1341,,FALSE,2025-07-29 10:37:24,2025-07-29 10:38:41
1515133,cd369e8193a0047d,ended,r8f68469a43b,p4ef73bea59c,,59021,,FALSE,2025-06-13 0:22:14,2025-06-13 0:27:19
1641486,c8a84837f930245e,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-07-03 0:27:58,2025-07-03 0:33:03
2040603,c0f3c6434cf8c48a,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-09-05 20:48:35,2025-09-05 20:50:41
1721336,c99ef40d6abf140e,ended,r70c81a0519b,,,18470,,FALSE,2025-07-17 5:12:07,2025-07-17 5:12:30
1720449,c8d005b09fe144ab,ended,r4c41453d2,pe17f267f166,,5514,,FALSE,2025-07-16 23:50:42,2025-07-16 23:51:15
1998253,c6729fd02216b4c1,ended,r4dcf31b60e1,p53a82682054,,24798,,FALSE,2025-08-30 15:21:54,2025-08-30 15:24:06
1616160,cc6cfc662b609451,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-06-29 18:04:18,2025-06-29 18:08:35
1558205,c49947b1fb19b470,ended,r148a0601c65,p1af479f4d69,,33807,,FALSE,2025-06-19 19:43:24,2025-06-19 19:43:39
1330958,cb125852a1c0,ended,r6d8b3ddaa5f,pf3df1c06439,,33806,,FALSE,2025-05-29 11:31:32,2025-05-29 11:33:59
1323548,c257bfb0ad91,ended,r79e1c033f,,,21790,,FALSE,2025-05-28 13:33:09,2025-05-28 13:36:03
1035444,c1a6b4a3055d,ended,rcefb7292e,pcaf57df1a2a,,30800,,FALSE,2025-04-11 14:34:04,2025-04-11 14:39:12
1355586,c45a2b818641,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-05-30 21:36:12,2025-05-30 21:36:21
1687951,c2ca4b98290d0431,ended,rf5b2fd9d742,p461fa87b0ac,,81301,,TRUE,2025-07-11 13:19:34,2025-07-11 13:20:31
1893651,ce2fc2050f49b47d,ended,r92debe21318,p459de35ce00,,70206,,FALSE,2025-08-13 17:11:53,2025-08-13 17:22:54
1364458,c95a4aa09697,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-05-31 9:54:54,2025-05-31 10:00:00
1369634,c9a2c75167ba,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-05-31 16:25:04,2025-05-31 16:25:32
477833,c6c19597445c,ended,r79e1c033f,pe4197969ec2,,5514,,FALSE,2025-01-28 13:48:40,2025-01-28 13:49:06
1162242,c413bea76752,ended,r3a47ce45e68,,,13961,,FALSE,2025-04-30 7:40:27,2025-04-30 7:40:54
2027929,cf5f1ebc80984487,ended,r4c41453d2,pbcabc68e2f7,,5514,,FALSE,2025-09-04 11:26:49,2025-09-04 11:27:23
1550915,cf3d008dc50084c4,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-18 20:04:40,2025-06-18 20:09:45
1435573,cde68f7fcc3b04ed,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-03 21:02:06,2025-06-03 21:11:05
1257980,cd520972ce08,ended,rb17cf590e15,,,49893,,FALSE,2025-05-16 4:17:04,2025-05-16 4:19:29
1525054,cd05ab6bd51794da,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-14 16:59:46,2025-06-14 16:59:52
